Entity,Code,Year,Fossil fuels per capita (kWh),Nuclear per capita (kWh - equivalent),Renewables per capita (kWh - equivalent)
Europe,,2021,29927.787109375,3724.509765625,6100.42529296875
European Union (27),,1965,23567.349609375,34.63740921020508,1705.75
European Union (27),,1966,24084.65234375,42.181304931640625,1848.77587890625
European Union (27),,1967,24863.03125,49.56328201293945,1773.64990234375
European Union (27),,1968,26535.697265625,56.8720817565918,1799.76513671875
European Union (27),,1969,28696.1015625,84.81389617919922,1759.40673828125
European Union (27),,1970,30587.421875,123.5873031616211,1856.00341796875
European Union (27),,1971,31390.349609375,160.39749145507812,1833.474365234375
European Union (27),,1972,32813.55859375,249.2425079345703,1908.576416015625
European Union (27),,1973,34551.9375,289.39105224609375,1891.05908203125
European Union (27),,1974,33788.046875,335.1929626464844,2028.5101318359375
European Union (27),,1975,33162.49609375,560.6898193359375,2034.574462890625
European Union (27),,1976,35368.953125,653.0841064453125,1774.052001953125
European Union (27),,1977,35036.58203125,800.145751953125,2330.029296875
European Union (27),,1978,36319.3828125,955.2432861328125,2263.184814453125
European Union (27),,1979,37367.83984375,1065.631591796875,2359.796630859375
European Union (27),,1980,36412.03125,1290.0933837890625,2241.099365234375
European Union (27),,1981,34607.484375,1848.027587890625,2202.656982421875
European Union (27),,1982,33461.19140625,2012.650634765625,2153.8935546875
European Union (27),,1983,33109.9609375,2389.442138671875,2191.64697265625
European Union (27),,1984,33402.26171875,3108.29833984375,2218.413330078125
European Union (27),,1985,34527.86328125,3806.752685546875,2268.4267578125
European Union (27),,1986,34742.9140625,4178.5791015625,2149.145751953125
European Union (27),,1987,35120.5703125,4339.12548828125,2342.318359375
European Union (27),,1988,34908,4653.412109375,2467.219482421875
European Union (27),,1989,35089.51171875,4892.14892578125,2026.9327392578125
European Union (27),,1990,34615.95703125,4930.82421875,2142.377685546875
European Union (27),,1991,34092.13671875,5053.560546875,2237.47607421875
European Union (27),,1992,33100.421875,5045.95263671875,2326.727294921875
European Union (27),,1993,32479.470703125,5183.2255859375,2394.49169921875
European Union (27),,1994,32187.99609375,5157.10205078125,2466.468017578125
European Union (27),,1995,32948.921875,5294.35107421875,2478.888671875
European Union (27),,1996,33893.16796875,5556.8251953125,2473.564697265625
European Union (27),,1997,33551.91796875,5598.39697265625,2589.58837890625
European Union (27),,1998,33883.5234375,5554.77978515625,2712.066650390625
European Union (27),,1999,33545.28125,5649.68310546875,2722.10498046875
European Union (27),,2000,33557.51171875,5717.82275390625,2888.784912109375
European Union (27),,2001,33985.078125,5856.7060546875,3055.14892578125
European Union (27),,2002,33852.38671875,5886.99755859375,2735.375732421875
European Union (27),,2003,34526.76953125,5858.15576171875,2750.60595703125
European Union (27),,2004,34607.29296875,5935.728515625,3030.08837890625
European Union (27),,2005,34598.0390625,5800.509765625,3051.693359375
European Union (27),,2006,34677.8046875,5735.10205078125,3235.7041015625
European Union (27),,2007,34132.24609375,5421.75341796875,3452.818115234375
European Union (27),,2008,33509.92578125,5454.27392578125,3776.19677734375
European Union (27),,2009,31103.58984375,5042.20751953125,3986.86474609375
European Union (27),,2010,31888.580078125,5177.6796875,4534.09375
European Union (27),,2011,30785.486328125,5039.71484375,4478.12158203125
European Union (27),,2012,29933.822265625,4847.25537109375,5022.48388671875
European Union (27),,2013,29226.416015625,4777.4697265625,5439.14599609375
European Union (27),,2014,27613.068359375,4779.5673828125,5610.45751953125
European Union (27),,2015,28136.359375,4594.20703125,5709.578125
European Union (27),,2016,28599.017578125,4451.37109375,5767.12646484375
European Union (27),,2017,28981.51171875,4369.9482421875,5783.74169921875
European Union (27),,2018,28684.017578125,4352.95751953125,6184.31494140625
European Union (27),,2019,27839.017578125,4351.4814453125,6369.626953125
European Union (27),,2020,24892.697265625,3870.126708984375,6838.96728515625
European Union (27),,2021,26406.494140625,4128.4599609375,6962.4765625
Finland,FIN,1965,19206.15234375,0,6053.99462890625
Finland,FIN,1966,21974.826171875,0,6700.5380859375
Finland,FIN,1967,22635.0390625,0,7494.0595703125
Finland,FIN,1968,25906.5703125,0,6751.2822265625
Finland,FIN,1969,30223.703125,0,5620.5234375
Finland,FIN,1970,33289.95703125,0,6105.99609375
Finland,FIN,1971,33481.51171875,0,6822.31640625
Finland,FIN,1972,35693.71875,0,6598.96826171875
Finland,FIN,1973,39674.078125,0,6691.19482421875
Finland,FIN,1974,36259.73828125,0,7994.14013671875
Finland,FIN,1975,37117.74609375,0,7650.79638671875
Finland,FIN,1976,41399.3125,0,5922.0693359375
Finland,FIN,1977,40747.09765625,1579.339599609375,7588.38037109375
Finland,FIN,1978,43660.7734375,1932.7532958984375,6089.5224609375
Finland,FIN,1979,44998.9453125,3981.35791015625,6737.0078125
Finland,FIN,1980,44831.17578125,4132.6044921875,6309.6298828125
Finland,FIN,1981,38573.4453125,8591.44140625,8394.5869140625
Finland,FIN,1982,36797.52734375,9776.423828125,8004.73388671875
Finland,FIN,1983,35226.41796875,10269.3427734375,8259.3359375
Finland,FIN,1984,36824.28125,10875.8056640625,8013.71923828125
Finland,FIN,1985,39820.02734375,10934.900390625,7426.3662109375
Finland,FIN,1986,40287.7421875,10903.39453125,7430.8837890625
Finland,FIN,1987,42080.7578125,11191.7314453125,8247.365234375
Finland,FIN,1988,41865.12109375,11106.125,7964.59765625
Finland,FIN,1989,42452.25,10808.1240234375,7741.52099609375
Finland,FIN,1990,44063.8984375,10837.34375,9722.3857421875
Finland,FIN,1991,43914.42578125,10953.900390625,10955.548828125
Finland,FIN,1992,42526.7265625,10757.5771484375,11989.2099609375
Finland,FIN,1993,42802.203125,11071.63671875,11608.52734375
Finland,FIN,1994,46775.08203125,10740.07421875,10887.3857421875
Finland,FIN,1995,42753.08203125,10577.3837890625,11588.958984375
Finland,FIN,1996,46391.25,10860.7529296875,10471.4453125
Finland,FIN,1997,44965.5390625,11625.0986328125,11738.1728515625
Finland,FIN,1998,44123.828125,12131.96484375,14329.3779296875
Finland,FIN,1999,43919.59375,12730.1171875,12426.8994140625
Finland,FIN,2000,43208.37109375,12421.365234375,13650.0869140625
Finland,FIN,2001,45627.54296875,12470.13671875,12509.22265625
Finland,FIN,2002,47181.55078125,12099.408203125,11514.8740234375
Finland,FIN,2003,52341.08203125,12234.09375,11034.189453125
Finland,FIN,2004,48316.375,12112.3427734375,14646.59765625
Finland,FIN,2005,42456.72265625,12295.640625,13232.3564453125
Finland,FIN,2006,47993.33984375,11983.2646484375,12753.0673828125
Finland,FIN,2007,46475.0703125,12131.12109375,13630.390625
Finland,FIN,2008,42051.01171875,11765.6484375,15559.5302734375
Finland,FIN,2009,39814.703125,11934.0888671875,12281.2587890625
Finland,FIN,2010,44242.05859375,11436.9736328125,13614.123046875
Finland,FIN,2011,39856.109375,11510.7314453125,13617.873046875
Finland,FIN,2012,35921.00390625,11285.0302734375,15714.751953125
Finland,FIN,2013,37185.19921875,11476.2138671875,14247.53125
Finland,FIN,2014,34172.16796875,11346.8740234375,14953.88671875
Finland,FIN,2015,32087.109375,11079.9462890625,16902.0859375
Finland,FIN,2016,33704.3046875,10958.53125,16174.70703125
Finland,FIN,2017,31881.83203125,10522.7197265625,17075.140625
Finland,FIN,2018,32601.10546875,10588.50390625,17335.267578125
Finland,FIN,2019,30858.16796875,11028.8662109375,17287.61328125
Finland,FIN,2020,27129.7265625,10702.7783203125,18776.29296875
Finland,FIN,2021,27143.11328125,10789.4482421875,20078.3125
France,FRA,1965,23970.544921875,52.2138557434082,2843.823486328125
France,FRA,1966,24003.1015625,80.4007568359375,3161.016357421875
France,FRA,1967,25884.064453125,118.64154052734375,2741.381103515625
France,FRA,1968,26901.75390625,174.98863220214844,3039.607177734375
France,FRA,1969,29573.263671875,202.7301788330078,3174.50634765625
France,FRA,1970,31814.548828125,319.2237243652344,3387.851806640625
France,FRA,1971,33215.8671875,517.3933715820312,2910.56103515625
France,FRA,1972,35162.73828125,802.78369140625,2893.571533203125
France,FRA,1973,38247.8203125,805.2435302734375,2808.51953125
France,FRA,1974,36746.96875,797.2192993164062,3271.908447265625
France,FRA,1975,33767.98828125,982.7362060546875,3459.16162109375
France,FRA,1976,36820.71484375,845.2122192382812,2791.42724609375
France,FRA,1977,35530.54296875,956.7607421875,4324.00732421875
France,FRA,1978,36980.55859375,1617.42724609375,3868.49560546875
France,FRA,1979,37681.33203125,2113.96875,3749.9794921875
France,FRA,1980,35700.12109375,3226.416259765625,3903.720458984375
France,FRA,1981,32662.845703125,5522.14599609375,4032.51123046875
France,FRA,1982,30848.65625,5682.12841796875,3926.43701171875
France,FRA,1983,29914.935546875,7486.78466796875,3846.666748046875
France,FRA,1984,28912.123046875,9872.240234375,3628.182373046875
France,FRA,1985,28636.21875,11508.2607421875,3437.668701171875
France,FRA,1986,27997.71484375,12983.4384765625,3449.98583984375
France,FRA,1987,27660.619140625,13492.9990234375,3864.65966796875
France,FRA,1988,27291.83984375,13929.2001953125,4163.74169921875
France,FRA,1989,27865.30078125,15289.7685546875,2559.9189453125
France,FRA,1990,28257.345703125,15727.171875,2918.61328125
France,FRA,1991,30009.365234375,16519.470703125,3110.68017578125
France,FRA,1992,29357.583984375,16804.71484375,3688.589111328125
France,FRA,1993,27994.6015625,18210.423828125,3461.179931640625
France,FRA,1994,26945.73046875,17737.498046875,4184.81787109375
France,FRA,1995,27424.208984375,18518.400390625,3899.606689453125
France,FRA,1996,28526.521484375,19434.892578125,3545.141845703125
France,FRA,1997,27905.583984375,19274.755859375,3444.454833984375
France,FRA,1998,29411.423828125,18837.22265625,3337.750732421875
France,FRA,1999,29347.537109375,19056.04296875,3861.818603515625
France,FRA,2000,29140.1171875,19961.4765625,3551.199462890625
France,FRA,2001,29055.5703125,19989.365234375,3922.427490234375
France,FRA,2002,28385.21875,20455.71484375,3214.76220703125
France,FRA,2003,28715.740234375,20372.486328125,3112.28955078125
France,FRA,2004,28702.205078125,20420.544921875,3118.9970703125
France,FRA,2005,28510.875,20298.96484375,2767.28515625
France,FRA,2006,27820.849609375,19984.400390625,3035.028564453125
France,FRA,2007,27077.03515625,19285.05859375,3296.705078125
France,FRA,2008,26711.73828125,19048.26953125,3781.11083984375
France,FRA,2009,25385.40625,17556.61328125,3585.630126953125
France,FRA,2010,25604.109375,18151.17578125,3918.962158203125
France,FRA,2011,23776.236328125,18523.337890625,3274.751220703125
France,FRA,2012,23603.0859375,17609.07421875,4144.39306640625
France,FRA,2013,23493.05078125,17342.34375,4770.07421875
France,FRA,2014,21263.583984375,17676.04296875,4548.54931640625
France,FRA,2015,21609.861328125,17538.0859375,4421.1279296875
France,FRA,2016,21991.9453125,16016.65625,4685.81787109375
France,FRA,2017,22164.216796875,15689.01171875,4411.255859375
France,FRA,2018,21604.736328125,16131.4111328125,5210.5
France,FRA,2019,21257.1796875,15496.56640625,5195.35693359375
France,FRA,2020,18456.578125,13661.3046875,5574.1845703125
France,FRA,2021,19916.16015625,14559.283203125,5459.51220703125
Germany,DEU,1965,38304.4453125,4.353497505187988,628.646240234375
Germany,DEU,1966,38068.44140625,9.788409233093262,674.9301147460938
Germany,DEU,1967,37704.48046875,44.933807373046875,636.536376953125
Germany,DEU,1968,40019.83984375,64.37036895751953,641.900390625
Germany,DEU,1969,43000.078125,179.00172424316406,518.1472778320312
Germany,DEU,1970,45022.63671875,234.50241088867188,697.1864624023438
Germany,DEU,1971,45474.546875,223.8610076904297,545.53076171875
Germany,DEU,1972,46905.1484375,342.43585205078125,536.1312866210938
Germany,DEU,1973,49467.71484375,435.1943054199219,613.1201782226562
Germany,DEU,1974,48427.546875,519.9306030273438,704.4926147460938
Germany,DEU,1975,46185.96484375,868.5693969726562,685.2227783203125
Germany,DEU,1976,49352.55859375,1063.702392578125,571.4974975585938
Germany,DEU,1977,48726.51953125,1487.6815185546875,711.2913208007812
Germany,DEU,1978,50515.50390625,1584.37841796875,744.5574340820312
Germany,DEU,1979,53242.046875,1883.424560546875,751.7733764648438
Germany,DEU,1980,51337.18359375,2014.9254150390625,800.4783935546875
Germany,DEU,1981,49375.76953125,2380.693359375,827.6629028320312
Germany,DEU,1982,47316.66015625,2710.06884765625,822.6676025390625
Germany,DEU,1983,48048.71484375,2848.19775390625,774.6923828125
Germany,DEU,1984,49060.1171875,3810.4052734375,770.9264526367188
Germany,DEU,1985,49429.171875,5063.55810546875,729.8294067382812
Germany,DEU,1986,49152.91015625,4758.80810546875,771.320556640625
Germany,DEU,1987,49019.03125,5154.6875,830.2850341796875
Germany,DEU,1988,48477.5859375,5682.45654296875,825.293212890625
Germany,DEU,1989,47569.58984375,5831.96142578125,757.7825317382812
Germany,DEU,1990,46852.37890625,5473.74072265625,709.0484619140625
Germany,DEU,1991,45544.91015625,5261.609375,654.0419921875
Germany,DEU,1992,43742.390625,5635.06103515625,762.3532104492188
Germany,DEU,1993,43426.87109375,5415.4716796875,785.8848876953125
Germany,DEU,1994,42759.203125,5307.6416015625,850.990966796875
Germany,DEU,1995,42673.15234375,5389.0595703125,925.470458984375
Germany,DEU,1996,43999.3671875,5638.9404296875,849.4024658203125
Germany,DEU,1997,42958.3671875,5937.50244140625,898.0415649414062
Germany,DEU,1998,42773.52734375,5633.01416015625,973.05712890625
Germany,DEU,1999,41686.7265625,5926.88623046875,1084.798828125
Germany,DEU,2000,41667.5625,5912.2158203125,1414.5201416015625
Germany,DEU,2001,42482.703125,5928.8037109375,1467.0108642578125
Germany,DEU,2002,41798.625,5662.66650390625,1741.0914306640625
Germany,DEU,2003,41721.2890625,5628.33837890625,1789.6474609375
Germany,DEU,2004,41236.4453125,5658.19482421875,2218.23095703125
Germany,DEU,2005,40540.98046875,5489.83447265625,2529.20947265625
Germany,DEU,2006,41248.62109375,5608.724609375,3004.84765625
Germany,DEU,2007,39544.69921875,4691.5771484375,3666.389892578125
Germany,DEU,2008,39793.421875,4948.82470703125,3794.415771484375
Germany,DEU,2009,37310.67578125,4469.7294921875,3858.43505859375
Germany,DEU,2010,38780.71484375,4631.64111328125,4184.9814453125
Germany,DEU,2011,37507.2109375,3534.951904296875,4849.3388671875
Germany,DEU,2012,37698.7109375,3231.88427734375,5528.49169921875
Germany,DEU,2013,38773.375,3134.517822265625,5749.01171875
Germany,DEU,2014,36379.984375,3100.0517578125,6045.23046875
Germany,DEU,2015,36449.79296875,2900.091552734375,6848.19140625
Germany,DEU,2016,37254.66015625,2645.15234375,6825.2802734375
Germany,DEU,2017,37084.640625,2358.072021484375,7622.8369140625
Germany,DEU,2018,35511.5859375,2321.378173828125,7795.6220703125
Germany,DEU,2019,33667.1953125,2273.671142578125,8304.013671875
Germany,DEU,2020,30376.98046875,1936.5882568359375,8653.3779296875
Germany,DEU,2021,31647.23828125,2065.01513671875,8141.94873046875
Greece,GRC,1965,9082.005859375,0,280.1749572753906
Greece,GRC,1966,9603.73828125,0,602.552490234375
Greece,GRC,1967,10610.7939453125,0,575.5848388671875
Greece,GRC,1968,11097.1591796875,0,472.0613098144531
Greece,GRC,1969,11451.6884765625,0,705.4315795898438
Greece,GRC,1970,12531.5634765625,0,899.7012939453125
Greece,GRC,1971,15004.3271484375,0,899.62744140625
Greece,GRC,1972,16821.51953125,0,902.1424560546875
Greece,GRC,1973,19497.078125,0,743.5696411132812
Greece,GRC,1974,18835.44140625,0,778.0986328125
Greece,GRC,1975,21336.7421875,0,661.0020751953125
Greece,GRC,1976,23393.923828125,0,608.7594604492188
Greece,GRC,1977,23933.796875,0,614.0838623046875
Greece,GRC,1978,23682.369140625,0,941.0743408203125
Greece,GRC,1979,20228.78125,0,1108.1240234375
Greece,GRC,1980,19844.09765625,0,1045.8651123046875
Greece,GRC,1981,19181.716796875,0,1036.4844970703125
Greece,GRC,1982,19256.568359375,0,1074.8209228515625
Greece,GRC,1983,19611.056640625,0,701.7078247070312
Greece,GRC,1984,20236.486328125,0,853.41796875
Greece,GRC,1985,21329.373046875,0,832.0787353515625
Greece,GRC,1986,21149.439453125,0,955.1416015625
Greece,GRC,1987,23252.470703125,0,817.6529541015625
Greece,GRC,1988,24610.708984375,0,692.8956298828125
Greece,GRC,1989,26728.626953125,0,553.503173828125
Greece,GRC,1990,27584.1875,0,512.10986328125
Greece,GRC,1991,27368.8515625,0,888.9510498046875
Greece,GRC,1992,27837.908203125,0,627.7318115234375
Greece,GRC,1993,27876.03125,0,654.08642578125
Greece,GRC,1994,27980.017578125,0,732.5375366210938
Greece,GRC,1995,28500.771484375,0,980.7774658203125
Greece,GRC,1996,28787.595703125,0,1196.7572021484375
Greece,GRC,1997,29566.37890625,0,1062.550537109375
Greece,GRC,1998,31319.14453125,0,1021.5921020507812
Greece,GRC,1999,30889.3046875,0,1275.0135498046875
Greece,GRC,2000,32556.84765625,0,1105.7254638671875
Greece,GRC,2001,32995.9375,0,775.4039306640625
Greece,GRC,2002,32720.923828125,0,936.7579345703125
Greece,GRC,2003,33978.24609375,0,1525.838623046875
Greece,GRC,2004,33924.4375,0,1521.0458984375
Greece,GRC,2005,33962.47265625,0,1637.7249755859375
Greece,GRC,2006,34768.19140625,0,1956.989990234375
Greece,GRC,2007,36448.84765625,0,1174.1676025390625
Greece,GRC,2008,35331.20703125,0,1470.1422119140625
Greece,GRC,2009,33656.3046875,0,2093.70166015625
Greece,GRC,2010,31551.404296875,0,2689.636962890625
Greece,GRC,2011,31620.177734375,0,2082.677490234375
Greece,GRC,2012,29241.724609375,0,2590.19873046875
Greece,GRC,2013,26379.5625,0,3650.467041015625
Greece,GRC,2014,25220.26953125,0,3092.565673828125
Greece,GRC,2015,24986.875,0,3762.378173828125
Greece,GRC,2016,24548.5234375,0,3769.156005859375
Greece,GRC,2017,21230.470703125,0,3490.547607421875
Greece,GRC,2018,26035.66796875,0,4076.694091796875
Greece,GRC,2019,25416.251953125,0,4067.00244140625
Greece,GRC,2020,21891.91796875,0,4437.31005859375
Greece,GRC,2021,22519.9375,0,5469.94775390625
High-income countries,,1965,34896.5,82.63318634033203,2634.7685546875
High-income countries,,1966,36148.94140625,111.7005844116211,2755.0234375
High-income countries,,1967,37242.5390625,132.2665557861328,2793.657470703125
High-income countries,,1968,39380.58203125,165.611572265625,2844.166015625
High-income countries,,1969,41578.28515625,192.17044067382812,2943.536865234375
High-income countries,,1970,43493.4375,242.57069396972656,2998.0400390625
High-income countries,,1971,44112.21875,339.15863037109375,3097.029052734375
High-income countries,,1972,45823.2421875,459.15106201171875,3200.710205078125
High-income countries,,1973,48006.30078125,603.2572631835938,3180.6025390625
High-income countries,,1974,46362.7109375,768.8580932617188,3455.815673828125
High-income countries,,1975,44484.76953125,1054.939453125,3423.96337890625
High-income countries,,1976,46717.08984375,1204.01953125,3268.07421875
High-income countries,,1977,47233.6796875,1486.7684326171875,3261.87841796875
High-income countries,,1978,47967.78125,1735.0704345703125,3478.645751953125
High-income countries,,1979,48939.953125,1776.312255859375,3590.536376953125
High-income countries,,1980,46903.20703125,1905.5548095703125,3536.81396484375
High-income countries,,1981,45079.8125,2228.5185546875,3545.138671875
High-income countries,,1982,43024.90625,2378.46630859375,3636.49267578125
High-income countries,,1983,42446.53125,2673.134765625,3798.912353515625
High-income countries,,1984,43956.51953125,3183.688232421875,3782.830078125
High-income countries,,1985,44215.5078125,3791.965576171875,3750.6767578125
High-income countries,,1986,44394.484375,4094.435791015625,3735.8076171875
High-income countries,,1987,45225.953125,4387.115234375,3710.1474609375
High-income countries,,1988,46475.3984375,4692.35400390625,3691.922119140625
High-income countries,,1989,47045.703125,4838.29296875,3620.07763671875
High-income countries,,1990,46805.98828125,4987.12548828125,3742.61767578125
High-income countries,,1991,46663.1484375,5220.23388671875,3778.02392578125
High-income countries,,1992,46915.51171875,5236.3974609375,3732.434326171875
High-income countries,,1993,47068.7734375,5393.2998046875,3899.57177734375
High-income countries,,1994,47828.07421875,5504.107421875,3785.87939453125
High-income countries,,1995,48612.90625,5695.50830078125,3984.11669921875
High-income countries,,1996,49909.10546875,5819.375,4043.505126953125
High-income countries,,1997,50201.51171875,5712.962890625,4137.78955078125
High-income countries,,1998,50111.9296875,5813.31494140625,4044.656494140625
High-income countries,,1999,50517.796875,5978.92529296875,4069.91845703125
High-income countries,,2000,51221.625,6033.173828125,4104.7666015625
High-income countries,,2001,50922.15625,6096.5810546875,3842.7666015625
High-income countries,,2002,51079.72265625,6085.6015625,3900.935302734375
High-income countries,,2003,51674.15234375,5796.20068359375,3841.580078125
High-income countries,,2004,52244.3671875,5998.14208984375,3923.202392578125
High-income countries,,2005,52173.5546875,5923.2158203125,4003.63818359375
High-income countries,,2006,51793.44921875,5890.32470703125,4075.41455078125
High-income countries,,2007,52042.80078125,5647.68017578125,4077.18603515625
High-income countries,,2008,51011.82421875,5522.5986328125,4265.5537109375
High-income countries,,2009,47918.828125,5360.7978515625,4345.5302734375
High-income countries,,2010,49637.23828125,5402.80126953125,4513.95263671875
High-income countries,,2011,48856.7578125,4997.1318359375,4770.1650390625
High-income countries,,2012,48386.41015625,4493.10009765625,4980.67431640625
High-income countries,,2013,48525.52734375,4467.1181640625,5238.9345703125
High-income countries,,2014,47832.734375,4450.154296875,5352.46484375
High-income countries,,2015,47803.02734375,4353.48828125,5516.1611328125
High-income countries,,2016,47613.1796875,4294.58642578125,5694.1005859375
High-income countries,,2017,47564.21484375,4200.0087890625,5949.9853515625
High-income countries,,2018,47981.3359375,4183.46484375,6174.71484375
High-income countries,,2019,46976.27734375,4216.6298828125,6299.65283203125
High-income countries,,2020,42716.89453125,3933.28369140625,6711.4248046875
High-income countries,,2021,44526.890625,3994.948974609375,6883.8173828125
Hong Kong,HKG,1965,7585.90771484375,0,0
Hong Kong,HKG,1966,8044.83837890625,0,0
Hong Kong,HKG,1967,9294.6357421875,0,0
Hong Kong,HKG,1968,9836.9775390625,0,0
Hong Kong,HKG,1969,11328.1865234375,0,0
Hong Kong,HKG,1970,11946.63671875,0,0
Hong Kong,HKG,1971,12407.935546875,0,0
Hong Kong,HKG,1972,13878.0595703125,0,0
Hong Kong,HKG,1973,14166.67578125,0,0
Hong Kong,HKG,1974,14233.7646484375,0,0
Hong Kong,HKG,1975,13097.5478515625,0,0
Hong Kong,HKG,1976,15045.298828125,0,0
Hong Kong,HKG,1977,15750.228515625,0,0
Hong Kong,HKG,1978,15849.0107421875,0,0
Hong Kong,HKG,1979,15753.2431640625,0,0
Hong Kong,HKG,1980,15691.0751953125,0,0
Hong Kong,HKG,1981,16374.5400390625,0,0
Hong Kong,HKG,1982,17664.974609375,0,0
Hong Kong,HKG,1983,18455.08984375,0,0
Hong Kong,HKG,1984,18637.8359375,0,0
Hong Kong,HKG,1985,19059.54296875,0,0
Hong Kong,HKG,1986,19650.505859375,0,0
Hong Kong,HKG,1987,21230.697265625,0,0
Hong Kong,HKG,1988,24048.935546875,0,0
Hong Kong,HKG,1989,25301.53515625,0,0
Hong Kong,HKG,1990,24329.4609375,0,0
Hong Kong,HKG,1991,24894.552734375,0,0
Hong Kong,HKG,1992,28974.6484375,0,0
Hong Kong,HKG,1993,31290.787109375,0,0
Hong Kong,HKG,1994,28017.26171875,0,0
Hong Kong,HKG,1995,29696.52734375,0,0
Hong Kong,HKG,1996,29195.46484375,0,0
Hong Kong,HKG,1997,28999.310546875,0,0
Hong Kong,HKG,1998,29021.955078125,0,0
Hong Kong,HKG,1999,28918.80078125,0,0
Hong Kong,HKG,2000,29891.84375,0,0
Hong Kong,HKG,2001,37423.65234375,0,0
Hong Kong,HKG,2002,36323.61328125,0,0
Hong Kong,HKG,2003,37385.4453125,0,0
Hong Kong,HKG,2004,41741.3125,0,0
Hong Kong,HKG,2005,39897.671875,0,0
Hong Kong,HKG,2006,42009.265625,0,0.2903522253036499
Hong Kong,HKG,2007,44446.09375,0,0.3577801287174225
Hong Kong,HKG,2008,41100.94921875,0,0.3293682634830475
Hong Kong,HKG,2009,44602.34765625,0,0.4412582516670227
Hong Kong,HKG,2010,46079.23046875,0,18.684131622314453
Hong Kong,HKG,2011,46938.2578125,0,21.113948822021484
Hong Kong,HKG,2012,44884.50390625,0,20.149635314941406
Hong Kong,HKG,2013,45815.3984375,0,17.684831619262695
Hong Kong,HKG,2014,44431.73046875,0,20.72170639038086
Hong Kong,HKG,2015,45396.37109375,0,27.12453269958496
Hong Kong,HKG,2016,46216.5390625,0,30.3034725189209
Hong Kong,HKG,2017,49147.12109375,0,30.840177536010742
Hong Kong,HKG,2018,49272.98046875,0,31.635730743408203
Hong Kong,HKG,2019,46289.140625,0,34.58506774902344
Hong Kong,HKG,2020,34350.34375,0,34.67940902709961
Hong Kong,HKG,2021,32120.736328125,0,35.0076904296875
Hungary,HUN,1965,18166.88671875,0,21.807126998901367
Hungary,HUN,1966,18334.935546875,0,28.96672821044922
Hungary,HUN,1967,17431.46484375,0,23.658897399902344
Hungary,HUN,1968,18012.330078125,0,25.576078414916992
Hungary,HUN,1969,19215.29296875,0,27.195693969726562
Hungary,HUN,1970,20632.587890625,0,25.10249900817871
Hungary,HUN,1971,21235.783203125,0,27.30009651184082
Hungary,HUN,1972,21863.693359375,0,31.197607040405273
Hungary,HUN,1973,23618.08203125,0,28.569499969482422
Hungary,HUN,1974,24272.103515625,0,22.841096878051758
Hungary,HUN,1975,25576.388671875,0,45.786964416503906
Hungary,HUN,1976,27194.96875,0,46.12459945678711
Hungary,HUN,1977,28443.298828125,0,41.42232894897461
Hungary,HUN,1978,30264.6328125,0,38.16066360473633
Hungary,HUN,1979,29848.6328125,0,40.214298248291016
Hungary,HUN,1980,29895.763671875,0,30.795419692993164
Hungary,HUN,1981,29598.900390625,0,46.226646423339844
Hungary,HUN,1982,29817.826171875,0,43.87529373168945
Hungary,HUN,1983,28774.837890625,657.7036743164062,42.958534240722656
Hungary,HUN,1984,29368.328125,1006.5310668945312,50.41236114501953
Hungary,HUN,1985,29767.765625,1740.16064453125,43.37681198120117
Hungary,HUN,1986,29498.486328125,2002.578125,43.28962326049805
Hungary,HUN,1987,30071.099609375,2976.06640625,47.709102630615234
Hungary,HUN,1988,28751.26171875,3656.1640625,47.89201354980469
Hungary,HUN,1989,27882.40625,3789.40380859375,44.91650390625
Hungary,HUN,1990,27330.509765625,3754.593017578125,55.951053619384766
Hungary,HUN,1991,25299.54296875,3758.32666015625,62.7487678527832
Hungary,HUN,1992,24065.0625,3825.1279296875,59.278690338134766
Hungary,HUN,1993,23308.880859375,3778.951416015625,59.402740478515625
Hungary,HUN,1994,23467.552734375,3848.797119140625,59.8328971862793
Hungary,HUN,1995,23799.396484375,3845.569580078125,63.845088958740234
Hungary,HUN,1996,24310.318359375,3894.13525390625,74.68769073486328
Hungary,HUN,1997,23735.482421875,3844.835693359375,78.37205505371094
Hungary,HUN,1998,24241.27734375,3850.38916015625,63.218894958496094
Hungary,HUN,1999,24187.2734375,3902.431396484375,72.46353912353516
Hungary,HUN,2000,23407.91015625,3936.78662109375,71.80048370361328
Hungary,HUN,2001,24173.62109375,3906.670654296875,75.81605529785156
Hungary,HUN,2002,24009.400390625,3843.796875,69.16722869873047
Hungary,HUN,2003,24919.490234375,3022.14453125,100.72406768798828
Hungary,HUN,2004,25018.1484375,3257.4697265625,288.92877197265625
Hungary,HUN,2005,26258.248046875,3768.80615234375,584.9447021484375
Hungary,HUN,2006,26113.935546875,3655.100341796875,466.0603942871094
Hungary,HUN,2007,25349.447265625,3972.82080078125,588.0048828125
Hungary,HUN,2008,24693.59375,3998.955810546875,736.9895629882812
Hungary,HUN,2009,22118.29296875,4150.8115234375,905.4453735351562
Hungary,HUN,2010,22600.375,4228.54638671875,938.7982788085938
Hungary,HUN,2011,21991.9375,4195.89794921875,836.3646240234375
Hungary,HUN,2012,20257.44140625,4212.5166015625,811.3654174804688
Hungary,HUN,2013,19102.94921875,4087.49609375,859.6121215820312
Hungary,HUN,2014,18960.306640625,4148.98681640625,975.2385864257812
